registry_id,fac_src,Stone_Unique_ID_revised,geo_id_revised,stat_land_comb,uncertainty_class,registry_stone_id,note
110013293211,facilities_20220311.csv,167169,0502140000060,F2,1,110013293211,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110013293211,facilities_20220311.csv,176609,0502140000061,F2,1,110013293211,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110013293211,facilities_20220311.csv,178887,0502140000062,F2,1,110013293211,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110013293211,facilities_20220311.csv,192850,0502140000018,F2,1,110013293211,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110013314387,facilities_20220311.csv,90175,0642230000142,F2,1,110013314387,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110013314387,facilities_20220311.csv,107860,0642230000128,F2,1,110013314387,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110014029443,facilities_20220311.csv,1273136,1174070010001,F2,1,110014029443,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110014029443,facilities_20220311.csv,1286674,1174070010002,F2,1,110014029443,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110014363606,facilities_20220311.csv,320869,0402650010025,F1,2,110014363606,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110014363624,facilities_20220311.csv,73863,1005150000061,F1,2,110014363624,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110014439848,facilities_20220311.csv,2299528,NA,E,3,110014439848,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110015321748,facilities_20220311.csv,203589,0642250070010,F1,2,110015321748,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110015321855,facilities_20220311.csv,362259,1242150010008,F1,2,110015321855,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110015582920,facilities_20220311.csv,892205,0861620000051,F1,2,110015582920,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110015585614,facilities_20220311.csv,230643,0410290040173,F2,1,110015585614,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110015585614,facilities_20220311.csv,274840,0410290040161,F2,1,110015585614,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110015665528,facilities_20220311.csv,315159,0281810000022,F2,1,110015665528,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110070253806,facilities_20220311.csv,734129,0441160000021,F1,2,110070253806,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110070516141,facilities_20220311.csv,844744,1358080010001,F1,2,110070516141,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110070516875,facilities_20220311.csv,1708383,0190-0049-0000-000, ,3,110070516875,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000460732,facilities_20220311.csv,251607,0030330000002,F1,2,110000460732,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000460741,facilities_20220311.csv,311392,0371890000009,F1,2,110000460741,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000460787,facilities_20220311.csv,1056131,1440390000002,F1,2,110000460787,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000460787,facilities_20220311.csv,1113104,1440390000001,B1,3,110000460787,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000460885,facilities_20220311.csv,373582,0530970000001,C2,2,110000460885,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000460901,facilities_20220311.csv,345422,0402320000002,F2,1,110000460901,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460901,facilities_20220311.csv,384873,0402320000091,F2,1,110000460901,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460901,facilities_20220311.csv,388433,0402320000089,F2,1,110000460901,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460901,facilities_20220311.csv,394161,0402320000090,F2,1,110000460901,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460910,facilities_20220311.csv,332744,0401980000097,X1,3,110000460910,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000460910,facilities_20220311.csv,338770,0401980000101,F2,1,110000460910,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460910,facilities_20220311.csv,370259,0401980000102,F2,1,110000460910,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460910,facilities_20220311.csv,378813,0401980000123,F2,1,110000460910,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460910,facilities_20220311.csv,387625,0401980000006,F2,1,110000460910,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460947,facilities_20220311.csv,322356,0410320000508,C2,2,110000460947,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000460965,facilities_20220311.csv,242944,1199950010001,F2,1,110000460965,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460983,facilities_20220311.csv,99115,0402400050046,F2,1,110000460983,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000460983,facilities_20220311.csv,114301,0402400050120,F2,1,110000460983,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461045,facilities_20220311.csv,322356,0410320000508,C2,2,110000461045,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000461054,facilities_20220311.csv,237061,1199950010005,F2,1,110000461054,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461054,facilities_20220311.csv,299998,1199950010003,F2,1,110000461054,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461054,facilities_20220311.csv,303704,1199950010002,F2,1,110000461054,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461063,facilities_20220311.csv,73501,1253600010002,F2,1,110000461063,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461063,facilities_20220311.csv,77784,1253600010001,F2,1,110000461063,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000461081,facilities_20220311.csv,271994,0450760000014,F1,2,110000461081,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000461107,facilities_20220311.csv,343139,0600520050001,NA,3,110000461107,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
