registry_stone_id,grid_id,uncertainty_class
77097,2066767,5
77097,2066768,5
77097,2066769,5
77097,2066770,5
77097,2066771,5
77097,2066772,5
77097,2066773,5
77097,2066774,5
77097,2068877,5
77097,2068878,5
77097,2068879,5
77097,2068880,5
77097,2068881,5
77097,2068882,5
77097,2068883,5
77097,2068884,5
77097,2068885,5
77097,2068886,5
77097,2068887,5
77097,2068891,5
77097,2068892,5
77097,2068893,5
77097,2068894,5
77097,2068895,5
77097,2068896,5
77097,2068897,5
77097,2068898,5
77097,2068899,5
77097,2068900,5
77097,2068901,5
77097,2068902,5
77097,2068903,5
77097,2068904,5
77097,2068905,5
77097,2068906,5
77097,2068907,5
77097,2071009,5
77097,2071010,5
77097,2071011,5
77097,2071012,5
77097,2071013,5
77097,2071014,5
77097,2071015,5
77097,2071016,5
77097,2071017,5
77097,2071018,5
77097,2071019,5
77097,2071023,5
77097,2071024,5
77097,2071025,5
77097,2071026,5
77097,2071027,5
77097,2071028,5
77097,2071029,5
77097,2071030,5
77097,2071031,5
77097,2071032,5
77097,2071033,5
77097,2071034,5
77097,2071035,5
77097,2071036,5
77097,2071037,5
77097,2071038,5
77097,2071039,5
77097,2073141,5
77097,2073142,5
77097,2073143,5
77097,2073144,5
77097,2073145,5
77097,2073146,5
77097,2073147,5
77097,2073148,5
77097,2073149,5
77097,2073150,5
77097,2073151,5
77097,2073155,5
77097,2073156,5
77097,2073157,5
77097,2073158,5
77097,2073159,5
77097,2073160,5
77097,2073161,5
77097,2073162,5
77097,2073163,5
77097,2073164,5
77097,2073165,5
77097,2073166,5
77097,2073167,5
77097,2073168,5
77097,2073169,5
77097,2073170,5
77097,2073171,5
77097,2075273,5
77097,2075274,5
77097,2075275,5
77097,2075276,5
77097,2075277,5
77097,2075278,5
77097,2075279,5
77097,2075280,5
77097,2075281,5
77097,2075282,5
77097,2075283,5
77097,2075287,5
77097,2075288,5
77097,2075289,5
77097,2075290,5
77097,2075291,5
77097,2075292,5
77097,2075293,5
77097,2075294,5
77097,2075295,5
77097,2075298,5
77097,2075299,5
77097,2075300,5
77097,2075301,5
77097,2075302,5
77097,2077405,5
77097,2077406,5
77097,2077407,5
77097,2077408,5
77097,2077409,5
77097,2077410,5
77097,2077411,5
77097,2077412,5
77097,2077413,5
77097,2077414,5
77097,2077415,5
77097,2077419,5
77097,2077420,5
77097,2077421,5
77097,2077422,5
77097,2077423,5
77097,2077424,5
77097,2077425,5
77097,2079537,5
77097,2079538,5
77097,2079539,5
77097,2079540,5
77097,2079541,5
77097,2079542,5
77097,2079543,5
77097,2079544,5
77097,2079545,5
77097,2079546,5
77097,2079547,5
77097,2079551,5
77097,2079552,5
77097,2079553,5
77097,2079554,5
77097,2079555,5
77097,2081669,5
77097,2081670,5
77097,2081671,5
77097,2081672,5
77097,2081673,5
77097,2081674,5
77097,2081675,5
77097,2081676,5
77097,2081677,5
77097,2081678,5
77097,2081679,5
77097,2081683,5
77097,2081684,5
77097,2081685,5
77097,2081686,5
77097,2083801,5
77097,2083802,5
77097,2083803,5
77097,2083804,5
77097,2083805,5
77097,2083806,5
77097,2083807,5
77097,2083808,5
77097,2083809,5
77097,2083810,5
77097,2083811,5
77097,2083815,5
77097,2083816,5
77097,2083817,5
77097,2083818,5
77097,2085933,5
77097,2085934,5
77097,2085935,5
77097,2085936,5
77097,2085937,5
77097,2085938,5
77097,2085939,5
77097,2085940,5
77097,2085941,5
77097,2085942,5
77097,2085943,5
77097,2085947,5
77097,2085948,5
77097,2085949,5
77097,2088065,5
77097,2088066,5
77097,2088067,5
77097,2088068,5
77097,2088069,5
77097,2088070,5
77097,2088071,5
77097,2088072,5
77097,2088073,5
77097,2088074,5
77097,2088075,5
77097,2090197,5
77097,2090198,5
77097,2090199,5
77097,2090200,5
77453,2450525,5
77453,2450526,5
77453,2450527,5
77453,2450528,5
77453,2450529,5
77453,2450530,5
77453,2450531,5
77453,2452657,5
77453,2452658,5
77453,2452659,5
77453,2452660,5
77453,2452661,5
77453,2452662,5
77453,2452663,5
77453,2454791,5
77453,2454792,5
77453,2454793,5
77453,2454794,5
77453,2454795,5
77566,2625403,5
77566,2625404,5
77566,2625405,5
77566,2627535,5
77566,2627536,5
77566,2627537,5
77566,2629667,5
77566,2629668,5
77566,2629669,5
77566,2631799,5
77566,2631800,5
77566,2631801,5
77566,2633929,5
77566,2633930,5
77566,2633931,5
77566,2633932,5
77566,2633933,5
77566,2636061,5
77566,2636062,5
77566,2636063,5
77566,2636064,5
77566,2636065,5
77566,2638193,5
77566,2638194,5
77566,2638195,5
77566,2638196,5
77566,2638197,5
77566,2640325,5
77566,2640326,5
77566,2640327,5
77566,2640328,5
77578,2422800,5
77578,2422801,5
77578,2424931,5
77578,2424932,5
77578,2424933,5
77881,2418512,5
77881,2420638,5
77881,2420639,5
77881,2420640,5
77881,2420641,5
77881,2420642,5
77881,2420643,5
77881,2420644,5
77881,2422770,5
77881,2422771,5
77881,2422772,5
77881,2422773,5
77881,2422774,5
77881,2422775,5
77881,2422776,5
77881,2424902,5
77881,2424904,5
77881,2424905,5
77881,2424906,5
77881,2424907,5
77881,2427034,5
77881,2427036,5
77881,2429166,5
77881,2429167,5
77881,2429168,5
77881,2429169,5
77881,2429171,5
77881,2429172,5
77881,2431298,5
77881,2431299,5
77881,2431300,5
77881,2431301,5
77881,2431302,5
77881,2431303,5
77881,2431304,5
77881,2433430,5
77881,2433431,5
77881,2433432,5
77881,2433433,5
77881,2433434,5
77881,2433435,5
77881,2435562,5
77881,2435563,5
77881,2435564,5
77881,2435565,5
77881,2435566,5
77881,2437694,5
77881,2437695,5
77881,2437696,5
77881,2437697,5
77881,2437698,5
77881,2439826,5
77881,2439827,5
77881,2439828,5
77881,2439829,5
77881,2439830,5
77881,2441958,5
77881,2441959,5
77881,2441960,5
77881,2441961,5
77881,2441962,5
77881,2444090,5
77881,2444091,5
77881,2444092,5
77881,2444093,5
77881,2444094,5
77881,2446222,5
77881,2446223,5
77881,2446224,5
77881,2446225,5
77881,2446226,5
77881,2448354,5
77881,2448355,5
77881,2448356,5
77881,2448357,5
77881,2448358,5
77881,2450486,5
77881,2450487,5
77881,2450488,5
77881,2450489,5
77881,2450490,5
77881,2450491,5
77881,2452618,5
77881,2452619,5
77881,2452620,5
77881,2452621,5
77881,2452622,5
77881,2452623,5
77881,2454750,5
77881,2454751,5
77881,2454752,5
77881,2454753,5
77881,2454754,5
77881,2454755,5
77881,2456882,5
77881,2456883,5
77881,2456884,5
77881,2456885,5
77881,2456886,5
77881,2459014,5
77881,2459015,5
77881,2459016,5
77881,2459017,5
77881,2459018,5
77881,2461146,5
77881,2461147,5
77881,2461148,5
77881,2461149,5
77881,2463278,5
77881,2463279,5
77881,2463280,5
77881,2465411,5
78078,2627505,5
78078,2629637,5
78078,2631769,5
78079,2510285,5
78079,2510286,5
78079,2512417,5
78079,2512418,5
78079,2514549,5
78281,2510285,5
78281,2510286,5
78281,2512417,5
78281,2512418,5
78281,2514549,5
78284,2482564,5
78284,2482565,5
78284,2484695,5
78284,2484696,5
78284,2484697,5
78284,2486826,5
78284,2486827,5
78284,2486828,5
78284,2486829,5
78284,2488959,5
78284,2488960,5
78501,1989912,5
78501,1989913,5
78501,1992044,5
78501,1992045,5
78501,1992046,5
78501,1992047,5
78501,1994176,5
78501,1994177,5
78501,1994178,5
78501,1994179,5
78501,1994180,5
78501,1994181,5
78501,1996308,5
78501,1996309,5
78501,1996310,5
78501,1996311,5
78501,1996312,5
78501,1996313,5
78501,1998440,5
78501,1998441,5
78501,1998442,5
78501,1998443,5
78501,1998444,5
78501,1998445,5
78501,2000572,5
78501,2000573,5
78501,2000574,5
78501,2000575,5
78501,2000576,5
78501,2000577,5
78501,2002704,5
78501,2002705,5
78501,2002706,5
78501,2002707,5
78501,2002708,5
78501,2002709,5
78501,2004836,5
78501,2004837,5
78501,2004838,5
78501,2004839,5
78501,2004840,5
78501,2004841,5
78567,2360991,5
78567,2360992,5
78567,2360993,5
78567,2363122,5
78567,2363123,5
78567,2363124,5
78567,2363125,5
78567,2363126,5
78567,2365254,5
78567,2365255,5
78567,2365256,5
78567,2365257,5
78567,2367385,5
78567,2367386,5
78567,2367387,5
78567,2367388,5
78567,2369517,5
78567,2369518,5
78567,2369519,5
78673,2373762,5
78673,2373763,5
78673,2373764,5
78673,2375894,5
78673,2375895,5
78673,2375896,5
78673,2378026,5
78673,2378027,5
78673,2378028,5
78673,2380158,5
78673,2380160,5
78673,2382290,5
78673,2382292,5
78725,2520945,5
78725,2520946,5
78999,2410028,5
78999,2410029,5
78999,2412160,5
78999,2412161,5
78999,2414292,5
78999,2414293,5
78999,2414294,5
78999,2416424,5
78999,2416425,5
78999,2416426,5
78999,2416427,5
78999,2418557,5
78999,2418558,5
78999,2418559,5
78999,2420689,5
78999,2420690,5
78999,2420691,5
79050,2454920,5
79050,2457052,5
79050,2459183,5
79050,2459184,5
79050,2463447,5
79050,2465578,5
79050,2465579,5
79050,2467710,5
79050,2467711,5
79198,2454842,5
79198,2454843,5
79198,2456974,5
79198,2456975,5
79198,2459106,5
79198,2459107,5
79198,2461238,5
79198,2461239,5
79198,2463370,5
79198,2463371,5
79517,2465570,5
79517,2465571,5
79517,2465572,5
79517,2465573,5
79517,2467701,5
79517,2467702,5
79517,2467703,5
79517,2467704,5
79517,2467705,5
79517,2469833,5
79517,2469834,5
79517,2469835,5
79517,2469836,5
79517,2469837,5
79517,2471965,5
79517,2471966,5
79517,2471967,5
79564,2668057,5
79564,2668058,5
79564,2670188,5
79564,2670189,5
79564,2670190,5
79613,2467712,5
79613,2467713,5
79613,2469844,5
79613,2469845,5
79870,2474025,5
79870,2474026,5
79870,2474027,5
79870,2474028,5
79870,2474029,5
79870,2476157,5
79870,2476158,5
79870,2476159,5
79870,2476160,5
79870,2476161,5
79870,2478289,5
79870,2478290,5
79870,2478291,5
79870,2478292,5
79870,2478293,5
79870,2480421,5
79870,2480422,5
79870,2480423,5
79870,2480424,5
79870,2480425,5
79870,2482553,5
79913,2060357,5
79913,2060358,5
79913,2060359,5
79913,2060360,5
79913,2062489,5
79913,2062490,5
79913,2062491,5
79913,2062492,5
79913,2064621,5
79913,2064622,5
79913,2064623,5
79913,2064624,5
79913,2064625,5
79913,2066753,5
79913,2066754,5
79913,2066755,5
80144,2491086,5
80144,2491087,5
80144,2493218,5
80144,2493219,5
80295,2491082,5
80295,2491083,5
80295,2491084,5
80295,2491085,5
80295,2493214,5
80295,2493215,5
80295,2493216,5
80295,2493217,5
80295,2495346,5
80295,2495347,5
80493,2437708,5
80493,2437709,5
80493,2439840,5
80493,2439841,5
80493,2441972,5
80493,2441973,5
80610,2418512,5
80610,2420638,5
80610,2420639,5
80610,2420640,5
80610,2420641,5
80610,2420642,5
80610,2420643,5
80610,2420644,5
80610,2422770,5
80610,2422771,5
80610,2422772,5
80610,2422773,5
80610,2422774,5
80610,2422775,5
80610,2422776,5
80610,2424902,5
80610,2424904,5
80610,2424905,5
80610,2424906,5
80610,2424907,5
80610,2427034,5
80610,2427036,5
80610,2429166,5
80610,2429167,5
80610,2429168,5
80610,2429169,5
80610,2429171,5
80610,2429172,5
80610,2431298,5
80610,2431299,5
80610,2431300,5
80610,2431301,5
80610,2431302,5
80610,2431303,5
80610,2431304,5
80610,2433430,5
80610,2433431,5
80610,2433432,5
80610,2433433,5
80610,2433434,5
80610,2433435,5
80610,2435562,5
80610,2435563,5
80610,2435564,5
80610,2435565,5
80610,2435566,5
80610,2437694,5
80610,2437695,5
80610,2437696,5
80610,2437697,5
80610,2437698,5
80610,2439826,5
80610,2439827,5
80610,2439828,5
80610,2439829,5
80610,2439830,5
80610,2441958,5
80610,2441959,5
80610,2441960,5
80610,2441961,5
80610,2441962,5
80610,2444090,5
80610,2444091,5
80610,2444092,5
80610,2444093,5
80610,2444094,5
80610,2446222,5
80610,2446223,5
80610,2446224,5
80610,2446225,5
80610,2446226,5
80610,2448354,5
80610,2448355,5
80610,2448356,5
80610,2448357,5
80610,2448358,5
80610,2450486,5
80610,2450487,5
80610,2450488,5
80610,2450489,5
80610,2450490,5
80610,2450491,5
80610,2452618,5
80610,2452619,5
80610,2452620,5
80610,2452621,5
80610,2452622,5
80610,2452623,5
80610,2454750,5
80610,2454751,5
80610,2454752,5
80610,2454753,5
80610,2454754,5
80610,2454755,5
80610,2456882,5
80610,2456883,5
80610,2456884,5
80610,2456885,5
80610,2456886,5
80610,2459014,5
80610,2459015,5
80610,2459016,5
80610,2459017,5
80610,2459018,5
80610,2461146,5
80610,2461147,5
80610,2461148,5
80610,2461149,5
80610,2463278,5
80610,2463279,5
80610,2463280,5
80610,2465411,5
80631,2474033,5
80631,2476163,5
80631,2476164,5
80631,2476165,5
80631,2476166,5
80631,2478294,5
80631,2478295,5
80631,2478296,5
80631,2478297,5
80631,2478298,5
80631,2480426,5
80631,2480427,5
80631,2480428,5
80631,2480429,5
80631,2480430,5
80631,2482559,5
80631,2482560,5
80631,2482561,5
80631,2484692,5
80631,2484693,5
80686,2339669,5
80686,2339670,5
80862,2474020,5
80862,2476152,5
80963,2625403,5
80963,2625404,5
80963,2625405,5
80963,2627535,5
80963,2627536,5
80963,2627537,5
80963,2629667,5
80963,2629668,5
80963,2629669,5
80963,2631799,5
80963,2631800,5
80963,2631801,5
80963,2633929,5
80963,2633930,5
80963,2633931,5
80963,2633932,5
80963,2633933,5
80963,2636061,5
80963,2636062,5
80963,2636063,5
80963,2636064,5
80963,2636065,5
80963,2638193,5
80963,2638194,5
80963,2638195,5
80963,2638196,5
80963,2638197,5
80963,2640325,5
80963,2640326,5
80963,2640327,5
80963,2640328,5
81023,2608366,5
81023,2608367,5
81023,2610497,5
81023,2610498,5
81023,2610499,5
81023,2612629,5
81023,2612630,5
81023,2612631,5
81023,2614761,5
81023,2614762,5
81111,2354557,5
81111,2354558,5
81111,2354559,5
81111,2356689,5
81111,2356690,5
81111,2356691,5
81111,2358822,5
81111,2358823,5
81111,2360954,5
81177,2467577,5
81178,2094471,5
81178,2096602,5
81178,2096603,5
81178,2098734,5
81178,2098735,5
81178,2098736,5
81178,2100866,5
81178,2100867,5
81178,2100868,5
81437,2542294,5
81437,2544426,5
81506,2640314,5
81506,2640315,5
81506,2640316,5
81506,2642446,5
81506,2642447,5
81506,2642448,5
81506,2644578,5
81506,2644579,5
81506,2644580,5
81506,2646710,5
81506,2646711,5
81506,2646712,5
81506,2648841,5
81506,2648842,5
81506,2648843,5
81506,2648844,5
81506,2650973,5
81506,2650974,5
81506,2650975,5
81630,2474025,5
81630,2474026,5
81630,2474027,5
81630,2474028,5
81630,2474029,5
81630,2476157,5
81630,2476158,5
81630,2476159,5
81630,2476160,5
81630,2476161,5
81630,2478289,5
81630,2478290,5
81630,2478291,5
81630,2478292,5
81630,2478293,5
81630,2480421,5
81630,2480422,5
81630,2480423,5
81630,2480424,5
81630,2480425,5
81630,2482553,5
81630,2482555,5
81630,2482556,5
81630,2482557,5
81630,2484687,5
81630,2484688,5
81630,2484689,5
81630,2486820,5
81630,2486821,5
82042,2491081,5
82042,2491082,5
82042,2493213,5
82042,2493214,5
82042,2495345,5
82042,2495346,5
82042,2497477,5
82042,2497478,5
82080,2633904,5
82080,2633905,5
82080,2633906,5
82080,2636036,5
82080,2636037,5
82080,2636038,5
82080,2638168,5
82080,2638169,5
82080,2638170,5
82262,2687229,5
82262,2687230,5
82262,2687231,5
82262,2689361,5
82262,2689362,5
82262,2689363,5
82283,2493202,5
82283,2495334,5
82283,2497466,5
82296,2331115,5
82296,2331116,5
82296,2331117,5
82296,2331118,5
82296,2333247,5
82296,2333248,5
82296,2333249,5
82296,2333250,5
82296,2335379,5
82296,2335380,5
82296,2335381,5
82296,2335382,5
82296,2337511,5
82296,2337512,5
82296,2337513,5
82539,2401500,5
82539,2401501,5
82539,2403632,5
82539,2403633,5
82539,2405764,5
82539,2405765,5
82539,2407896,5
82539,2407897,5
82539,2410028,5
82539,2410029,5
82539,2412161,5
82605,2371613,5
82605,2371614,5
82605,2373744,5
82605,2373745,5
82605,2373746,5
82892,2452789,5
82892,2454921,5
82892,2454922,5
82892,2457053,5
82892,2457054,5
82892,2459184,5
82892,2459185,5
82892,2459186,5
82892,2461316,5
82892,2461317,5
82892,2463448,5
82892,2463449,5
82892,2465579,5
82892,2465580,5
82892,2465581,5
82892,2467711,5
82892,2467712,5
82892,2469843,5
82892,2469844,5
83081,2392964,5
83081,2395095,5
83081,2395096,5
83215,2410028,5
83215,2410029,5
83215,2412160,5
83215,2412161,5
83215,2414292,5
83215,2414293,5
83215,2414294,5
83215,2416424,5
83215,2416425,5
83215,2416426,5
83215,2416427,5
83215,2418557,5
83215,2418558,5
83215,2418559,5
83215,2420689,5
83215,2420690,5
83215,2420691,5
83230,2465574,5
83230,2467706,5
83230,2467707,5
83230,2469838,5
83245,2422800,5
83245,2422801,5
83245,2424931,5
83245,2424932,5
83245,2424933,5
83245,2450521,5
83245,2450522,5
83245,2452650,5
83245,2452651,5
83245,2452652,5
83245,2452653,5
83245,2452654,5
83245,2454782,5
83245,2454783,5
83245,2456914,5
83245,2456915,5
83245,2461181,5
83245,2461182,5
83245,2461183,5
83245,2463310,5
83245,2463311,5
83245,2463313,5
83245,2463314,5
83245,2465442,5
83245,2465443,5
83333,2450542,5
83333,2452674,5
83333,2454806,5
83333,2456938,5
83333,2459070,5
83333,2461202,5
83340,2073171,5
83340,2073172,5
83340,2075300,5
83340,2075301,5
83340,2075302,5
83340,2075303,5
83340,2075304,5
83340,2075305,5
83340,2077431,5
83340,2077432,5
83340,2077433,5
83340,2077434,5
83340,2077435,5
83340,2077436,5
83340,2077437,5
83340,2079563,5
83340,2079564,5
83340,2079565,5
83340,2079566,5
83340,2079567,5
83340,2079568,5
83340,2079569,5
83340,2081695,5
83340,2081696,5
83340,2081697,5
83340,2081698,5
83340,2081699,5
83340,2081700,5
83340,2083830,5
83340,2083831,5
83340,2083832,5
83386,2134984,5
83386,2134985,5
83386,2134986,5
83386,2134987,5
83386,2134988,5
83386,2134989,5
83386,2134990,5
83386,2134991,5
83386,2134992,5
83386,2134993,5
83386,2134994,5
83386,2134995,5
83386,2134996,5
83386,2137112,5
83386,2137113,5
83386,2137114,5
83386,2137115,5
83386,2137116,5
83386,2137117,5
83386,2137118,5
83386,2137119,5
83386,2137120,5
83386,2137121,5
83386,2137122,5
83386,2137123,5
83386,2137124,5
83386,2137125,5
83386,2137126,5
83386,2137127,5
83386,2137128,5
83386,2139244,5
83386,2139245,5
83386,2139246,5
83386,2139247,5
83386,2139248,5
83386,2139249,5
83386,2139250,5
83386,2139251,5
83386,2139252,5
83386,2139253,5
83386,2139254,5
83386,2139255,5
83386,2139256,5
83386,2139257,5
83386,2139258,5
83386,2139259,5
83386,2141376,5
83386,2141377,5
83386,2141378,5
83386,2141379,5
83386,2141380,5
83786,2497471,5
83786,2497472,5
83786,2497473,5
83786,2497474,5
83786,2497475,5
83786,2499603,5
83786,2499604,5
83786,2499605,5
83786,2499606,5
83786,2499607,5
83786,2501735,5
83786,2501736,5
83786,2501737,5
83786,2501738,5
84095,2480422,5
84095,2480423,5
84095,2482554,5
84095,2482555,5
84095,2484686,5
84095,2484687,5
84095,2484688,5
84095,2486818,5
84095,2486819,5
84095,2486820,5
84095,2486821,5
84095,2488950,5
84095,2488951,5
84095,2488952,5
84095,2488953,5
84095,2491079,5
84095,2491080,5
84095,2491081,5
84095,2491082,5
84095,2491083,5
84095,2491084,5
84095,2491085,5
84098,2710685,5
84098,2712817,5
84098,2712818,5
84098,2714949,5
84098,2714950,5
84098,2717082,5
84335,2478298,5
84335,2478299,5
84335,2480429,5
84335,2480430,5
84335,2480431,5
84335,2480432,5
84335,2480433,5
84335,2482561,5
84335,2482562,5
84335,2482563,5
84335,2482564,5
84335,2484695,5
84335,2484696,5
84349,2341795,5
84349,2343927,5
84349,2343928,5
84355,2339657,5
84355,2339658,5
84355,2341788,5
84355,2341789,5
84355,2341790,5
84355,2343920,5
84684,1989912,5
84684,1989913,5
84684,1992044,5
84684,1992045,5
84684,1992046,5
84684,1992047,5
84684,1994176,5
84684,1994177,5
84684,1994178,5
84684,1994179,5
84684,1994180,5
84684,1994181,5
84684,1996308,5
84684,1996309,5
84684,1996310,5
84684,1996311,5
84684,1996312,5
84684,1996313,5
84684,1998440,5
84684,1998441,5
84684,1998442,5
84684,1998443,5
84684,1998444,5
84684,1998445,5
84684,2000572,5
84684,2000573,5
84684,2000574,5
84684,2000575,5
84684,2000576,5
84684,2000577,5
84684,2002704,5
84684,2002705,5
84684,2002706,5
84684,2002707,5
84684,2002708,5
84684,2002709,5
84684,2004836,5
84684,2004837,5
84684,2004838,5
84684,2004839,5
84684,2004840,5
84684,2004841,5
84836,2708561,5
84836,2710691,5
84836,2710692,5
84836,2710693,5
84836,2710694,5
84836,2712822,5
84836,2712823,5
84836,2712824,5
84836,2712825,5
84836,2712826,5
84836,2712827,5
84836,2714954,5
84836,2714955,5
84836,2714956,5
84836,2714957,5
84836,2714958,5
84836,2714959,5
84836,2717087,5
84836,2717089,5
84848,2540163,5
84848,2542295,5
85358,2550822,5
85358,2550823,5
85358,2550824,5
85358,2552954,5
85358,2552955,5
85358,2552956,5
85358,2555086,5
85358,2555087,5
85358,2555088,5
85358,2557218,5
85358,2557219,5
85358,2557220,5
85407,2092340,5
85407,2092341,5
85407,2094471,5
85407,2094472,5
85407,2094473,5
85407,2096603,5
85407,2096604,5
85407,2096605,5
85407,2098735,5
85407,2098736,5
85407,2098737,5
85407,2100868,5
85407,2100869,5
85892,2399340,5
85892,2401472,5
85892,2401473,5
85892,2401474,5
85892,2403604,5
85892,2403605,5
85892,2403606,5
85892,2405736,5
85892,2405737,5
85892,2405738,5
85892,2407868,5
85892,2407869,5
85893,2474025,5
85893,2474026,5
85971,2395094,5
85971,2395095,5
85971,2395096,5
85971,2397226,5
85971,2397227,5
85971,2397228,5
85971,2397229,5
85971,2399359,5
85971,2399360,5
86111,2422789,5
86111,2422790,5
86111,2424920,5
86111,2424921,5
86111,2424922,5
86111,2424923,5
86111,2424924,5
86111,2424925,5
86111,2424926,5
86111,2427050,5
86111,2427051,5
86111,2427052,5
86111,2427053,5
86111,2427054,5
86111,2427055,5
86111,2427056,5
86111,2429181,5
86111,2429182,5
86111,2429183,5
86111,2429184,5
86111,2429185,5
86111,2429186,5
86111,2429187,5
86111,2429189,5
86111,2429190,5
86111,2429191,5
86111,2431313,5
86111,2431314,5
86111,2431315,5
86111,2431316,5
86111,2431317,5
86111,2431318,5
86111,2431321,5
86111,2431322,5
86111,2431323,5
86111,2433445,5
86111,2433446,5
86111,2433447,5
