registry_id,stat_land_combined,geo_id_revised,Stone_Unique_ID_revised,note,uncertainty_class
110005174337,F2,1005150000935,111241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005181454,F2,02320037015,1850537,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005184601,F2,1005150000114,86852,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005184987,F2,1005150000657,118094,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005184987,F2,1005150000665,81027,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005185566,F2,3453-00-00200,1995852,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110005186716,F2,0410030000822,134652,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110007196809,F2,0450530000009,518426,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110007196809,F2,0450530000060,507876,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008052659,F2,0117-00-000-2707-907,2181019,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008060551,F2,0041740000126,525277,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008060677,F2,0410220010865,254406,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008143963,F2,0402720000003,98524,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008143963,F2,0402720000017,118170,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008143963,F2,0402720000642,106185,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008143963,F2,0402720000643,98954,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110008973263,F2,0151290010028,215425,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009115545,F2,,2289423,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009493654,F2,0450370000013,177041,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009493654,F2,0450370000082,203713,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009495000,F2,1254850010001,263290,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009495698,F2,1005150000086,108167,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009495698,F2,9700000000210,73901,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009496731,F2,0410350000001,274699,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009497400,F2,0410320000366,234804,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009505883,F2,0281810000011,244501,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009505883,F2,0281810000086,248739,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009770667,F2,0401740000034,85270,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009770667,F2,0401740000039,126424,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009780371,F2,0402400050004,96725,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009780371,F2,0402400050146,110976,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110009782075,F2,0450020010098,264543,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110010921850,F2,0460830000092,490317,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110011449156,F2,1407860010002,1386183,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012141529,F2,1005150000031,97660,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012141529,F2,1005150000658,124721,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012183216,F2,0410030000815,127232,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012183216,F2,0410030000817,128458,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012256245,F2,1320730030001,238120,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012497618,F2,0440990010029,272739,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012497618,F2,0440990010136,314251,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012534659,F2,0642230000186,74715,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012534659,F2,9700000000199,104310,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012555546,F2,00370150160,1680115,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012702539,F2,1222490010001,355099,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012702753,F2,1005150000486,89304,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012702753,F2,1005150000998,93300,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110012703501,F2,0651200000072,1120327,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000018,192850,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000055,164985,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000060,167169,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000061,176609,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000062,178887,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013293211,F2,0502140000063,161161,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013314387,F2,0642230000128,107860,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110013314387,F2,0642230000142,90175,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110014029443,F2,1174070010001,1273136,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
110014029443,F2,1174070010002,1286674,Direct location match with industrial parcel. Highest confidence of petrochemical interest.,1
